Time	Node	Type	Packets	
115	7	CacheHits	11
115	7	CacheMisses	51
115	8	CacheHits	67
115	8	CacheMisses	319
115.5	0	CacheHits	48
115.5	0	CacheMisses	42
115.5	1	CacheHits	327
115.5	1	CacheMisses	39
115.5	2	CacheHits	78
115.5	2	CacheMisses	68
115.5	3	CacheHits	320
115.5	3	CacheMisses	65
115.5	4	CacheHits	228
115.5	4	CacheMisses	74
115.5	5	CacheHits	14
115.5	5	CacheMisses	70
115.5	6	CacheHits	74
115.5	6	CacheMisses	55
115.5	7	CacheHits	16
115.5	7	CacheMisses	68
115.5	8	CacheHits	72
115.5	8	CacheMisses	267
116	0	CacheHits	27
116	0	CacheMisses	36
116	1	CacheHits	354
116	1	CacheMisses	48
116	2	CacheHits	84
116	2	CacheMisses	79
116	3	CacheHits	336
116	3	CacheMisses	63
116	4	CacheHits	222
116	4	CacheMisses	54
116	5	CacheHits	9
116	5	CacheMisses	81
116	6	CacheHits	69
116	6	CacheMisses	72
116	7	CacheHits	18
116	7	CacheMisses	84
116	8	CacheHits	95
116	8	CacheMisses	263
116.5	0	CacheHits	29
116.5	0	CacheMisses	51
116.5	1	CacheHits	342
116.5	1	CacheMisses	69
116.5	2	CacheHits	67
116.5	2	CacheMisses	80
116.5	3	CacheHits	337
116.5	3	CacheMisses	76
116.5	4	CacheHits	218
116.5	4	CacheMisses	60
116.5	5	CacheHits	12
116.5	5	CacheMisses	86
116.5	6	CacheHits	84
116.5	6	CacheMisses	69
116.5	7	CacheHits	11
116.5	7	CacheMisses	57
116.5	8	CacheHits	91
116.5	8	CacheMisses	297
117	0	CacheHits	37
117	0	CacheMisses	54
117	1	CacheHits	312
117	1	CacheMisses	84
117	2	CacheHits	86
117	2	CacheMisses	92
117	3	CacheHits	360
117	3	CacheMisses	98
117	4	CacheHits	213
117	4	CacheMisses	73
117	5	CacheHits	27
117	5	CacheMisses	83
117	6	CacheHits	67
117	6	CacheMisses	57
117	7	CacheHits	10
117	7	CacheMisses	75
117	8	CacheHits	81
117	8	CacheMisses	282
117.5	0	CacheHits	31
117.5	0	CacheMisses	31
117.5	1	CacheHits	356
117.5	1	CacheMisses	78
117.5	2	CacheHits	76
117.5	2	CacheMisses	89
117.5	3	CacheHits	307
117.5	3	CacheMisses	58
117.5	4	CacheHits	179
117.5	4	CacheMisses	73
117.5	5	CacheHits	24
117.5	5	CacheMisses	86
117.5	6	CacheHits	91
117.5	6	CacheMisses	73
117.5	7	CacheHits	11
117.5	7	CacheMisses	78
117.5	8	CacheHits	101
117.5	8	CacheMisses	290
118	0	CacheHits	26
118	0	CacheMisses	35
118	1	CacheHits	330
118	1	CacheMisses	44
118	2	CacheHits	79
118	2	CacheMisses	67
118	3	CacheHits	364
118	3	CacheMisses	65
118	4	CacheHits	214
118	4	CacheMisses	58
118	5	CacheHits	11
118	5	CacheMisses	67
118	6	CacheHits	78
118	6	CacheMisses	64
118	7	CacheHits	9
118	7	CacheMisses	59
118	8	CacheHits	74
118	8	CacheMisses	244
118.5	0	CacheHits	34
118.5	0	CacheMisses	56
118.5	1	CacheHits	351
118.5	1	CacheMisses	44
118.5	2	CacheHits	80
118.5	2	CacheMisses	64
118.5	3	CacheHits	325
118.5	3	CacheMisses	80
118.5	4	CacheHits	217
118.5	4	CacheMisses	83
118.5	5	CacheHits	25
118.5	5	CacheMisses	74
118.5	6	CacheHits	72
118.5	6	CacheMisses	72
118.5	7	CacheHits	13
118.5	7	CacheMisses	57
118.5	8	CacheHits	93
118.5	8	CacheMisses	226
119	0	CacheHits	18
119	0	CacheMisses	45
119	1	CacheHits	328
119	1	CacheMisses	130
119	2	CacheHits	81
119	2	CacheMisses	134
119	3	CacheHits	355
119	3	CacheMisses	46
119	4	CacheHits	208
119	4	CacheMisses	67
119	5	CacheHits	28
119	5	CacheMisses	126
119	6	CacheHits	70
119	6	CacheMisses	55
119	7	CacheHits	14
119	7	CacheMisses	78
119	8	CacheHits	97
119	8	CacheMisses	328
119.5	0	CacheHits	30
119.5	0	CacheMisses	46
119.5	1	CacheHits	339
119.5	1	CacheMisses	82
119.5	2	CacheHits	103
119.5	2	CacheMisses	100
119.5	3	CacheHits	326
119.5	3	CacheMisses	92
119.5	4	CacheHits	207
119.5	4	CacheMisses	72
119.5	5	CacheHits	24
119.5	5	CacheMisses	95
119.5	6	CacheHits	69
119.5	6	CacheMisses	78
119.5	7	CacheHits	8
119.5	7	CacheMisses	81
119.5	8	CacheHits	100
119.5	8	CacheMisses	293
120	0	CacheHits	28
120	0	CacheMisses	53
120	1	CacheHits	338
120	1	CacheMisses	61
120	2	CacheHits	81
120	2	CacheMisses	105
120	3	CacheHits	314
120	3	CacheMisses	79
120	4	CacheHits	213
120	4	CacheMisses	91
120	5	CacheHits	22
120	5	CacheMisses	104
120	6	CacheHits	84
120	6	CacheMisses	92
120	7	CacheHits	18
120	7	CacheMisses	82
120	8	CacheHits	106
120	8	CacheMisses	295
120.5	0	CacheHits	29
120.5	0	CacheMisses	33
120.5	1	CacheHits	342
120.5	1	CacheMisses	59
120.5	2	CacheHits	73
120.5	2	CacheMisses	76
120.5	3	CacheHits	366
120.5	3	CacheMisses	75
120.5	4	CacheHits	197
120.5	4	CacheMisses	75
120.5	5	CacheHits	22
120.5	5	CacheMisses	84
120.5	6	CacheHits	79
120.5	6	CacheMisses	84
120.5	7	CacheHits	14
120.5	7	CacheMisses	87
120.5	8	CacheHits	94
120.5	8	CacheMisses	276
121	0	CacheHits	28
121	0	CacheMisses	46
121	1	CacheHits	332
121	1	CacheMisses	78
121	2	CacheHits	87
121	2	CacheMisses	105
121	3	CacheHits	334
121	3	CacheMisses	65
121	4	CacheHits	222
121	4	CacheMisses	80
121	5	CacheHits	25
121	5	CacheMisses	106
121	6	CacheHits	88
121	6	CacheMisses	78
121	7	CacheHits	13
121	7	CacheMisses	73
121	8	CacheHits	92
121	8	CacheMisses	282
121.5	0	CacheHits	23
121.5	0	CacheMisses	36
121.5	1	CacheHits	354
121.5	1	CacheMisses	38
121.5	2	CacheHits	78
121.5	2	CacheMisses	65
121.5	3	CacheHits	356
121.5	3	CacheMisses	70
121.5	4	CacheHits	216
121.5	4	CacheMisses	80
121.5	5	CacheHits	20
121.5	5	CacheMisses	71
121.5	6	CacheHits	73
121.5	6	CacheMisses	88
121.5	7	CacheHits	12
121.5	7	CacheMisses	84
121.5	8	CacheHits	98
121.5	8	CacheMisses	270
122	0	CacheHits	26
122	0	CacheMisses	33
122	1	CacheHits	362
122	1	CacheMisses	51
122	2	CacheHits	83
122	2	CacheMisses	71
122	3	CacheHits	310
122	3	CacheMisses	56
122	4	CacheHits	221
122	4	CacheMisses	52
122	5	CacheHits	12
122	5	CacheMisses	74
122	6	CacheHits	76
122	6	CacheMisses	63
122	7	CacheHits	16
122	7	CacheMisses	68
122	8	CacheHits	93
122	8	CacheMisses	281
122.5	0	CacheHits	26
122.5	0	CacheMisses	41
122.5	1	CacheHits	336
122.5	1	CacheMisses	90
122.5	2	CacheHits	86
122.5	2	CacheMisses	121
122.5	3	CacheHits	370
122.5	3	CacheMisses	82
122.5	4	CacheHits	233
122.5	4	CacheMisses	77
122.5	5	CacheHits	17
122.5	5	CacheMisses	132
122.5	6	CacheHits	72
122.5	6	CacheMisses	82
122.5	7	CacheHits	15
122.5	7	CacheMisses	68
122.5	8	CacheHits	96
122.5	8	CacheMisses	299
123	0	CacheHits	42
123	0	CacheMisses	38
123	1	CacheHits	312
123	1	CacheMisses	73
123	2	CacheHits	95
123	2	CacheMisses	84
123	3	CacheHits	326
123	3	CacheMisses	76
123	4	CacheHits	213
123	4	CacheMisses	83
123	5	CacheHits	14
123	5	CacheMisses	98
123	6	CacheHits	79
123	6	CacheMisses	57
123	7	CacheHits	10
123	7	CacheMisses	77
123	8	CacheHits	102
123	8	CacheMisses	291
123.5	0	CacheHits	34
123.5	0	CacheMisses	32
123.5	1	CacheHits	364
123.5	1	CacheMisses	68
123.5	2	CacheHits	77
123.5	2	CacheMisses	86
123.5	3	CacheHits	341
123.5	3	CacheMisses	38
123.5	4	CacheHits	192
123.5	4	CacheMisses	57
123.5	5	CacheHits	12
123.5	5	CacheMisses	76
123.5	6	CacheHits	89
123.5	6	CacheMisses	79
123.5	7	CacheHits	20
123.5	7	CacheMisses	107
123.5	8	CacheHits	120
123.5	8	CacheMisses	291
124	0	CacheHits	44
124	0	CacheMisses	37
124	1	CacheHits	362
124	1	CacheMisses	49
124	2	CacheHits	88
124	2	CacheMisses	63
124	3	CacheHits	316
124	3	CacheMisses	71
124	4	CacheHits	215
124	4	CacheMisses	65
124	5	CacheHits	21
124	5	CacheMisses	72
124	6	CacheHits	81
124	6	CacheMisses	65
124	7	CacheHits	12
124	7	CacheMisses	62
124	8	CacheHits	85
124	8	CacheMisses	255
124.5	0	CacheHits	49
124.5	0	CacheMisses	57
124.5	1	CacheHits	301
124.5	1	CacheMisses	67
124.5	2	CacheHits	101
124.5	2	CacheMisses	82
124.5	3	CacheHits	348
124.5	3	CacheMisses	58
124.5	4	CacheHits	227
124.5	4	CacheMisses	65
124.5	5	CacheHits	10
124.5	5	CacheMisses	72
124.5	6	CacheHits	89
124.5	6	CacheMisses	44
124.5	7	CacheHits	15
124.5	7	CacheMisses	69
124.5	8	CacheHits	98
124.5	8	CacheMisses	252
125	0	CacheHits	35
125	0	CacheMisses	51
125	1	CacheHits	348
125	1	CacheMisses	87
125	2	CacheHits	91
125	2	CacheMisses	119
125	3	CacheHits	349
125	3	CacheMisses	86
125	4	CacheHits	198
125	4	CacheMisses	103
125	5	CacheHits	35
125	5	CacheMisses	116
125	6	CacheHits	67
125	6	CacheMisses	61
125	7	CacheHits	9
125	7	CacheMisses	78
125	8	CacheHits	102
125	8	CacheMisses	306
125.5	0	CacheHits	36
125.5	0	CacheMisses	35
125.5	1	CacheHits	343
125.5	1	CacheMisses	61
125.5	2	CacheHits	72
125.5	2	CacheMisses	86
125.5	3	CacheHits	326
125.5	3	CacheMisses	77
125.5	4	CacheHits	245
125.5	4	CacheMisses	86
125.5	5	CacheHits	18
125.5	5	CacheMisses	71
125.5	6	CacheHits	73
125.5	6	CacheMisses	72
125.5	7	CacheHits	14
125.5	7	CacheMisses	65
125.5	8	CacheHits	90
125.5	8	CacheMisses	249
126	0	CacheHits	46
126	0	CacheMisses	61
126	1	CacheHits	355
126	1	CacheMisses	66
126	2	CacheHits	79
126	2	CacheMisses	94
126	3	CacheHits	347
126	3	CacheMisses	55
126	4	CacheHits	209
126	4	CacheMisses	86
126	5	CacheHits	19
126	5	CacheMisses	82
126	6	CacheHits	69
126	6	CacheMisses	67
126	7	CacheHits	11
126	7	CacheMisses	78
126	8	CacheHits	99
126	8	CacheMisses	273
126.5	0	CacheHits	31
126.5	0	CacheMisses	37
126.5	1	CacheHits	304
126.5	1	CacheMisses	71
126.5	2	CacheHits	97
126.5	2	CacheMisses	90
126.5	3	CacheHits	325
126.5	3	CacheMisses	69
126.5	4	CacheHits	230
126.5	4	CacheMisses	83
126.5	5	CacheHits	19
126.5	5	CacheMisses	96
126.5	6	CacheHits	73
126.5	6	CacheMisses	92
126.5	7	CacheHits	15
126.5	7	CacheMisses	79
126.5	8	CacheHits	78
126.5	8	CacheMisses	295
127	0	CacheHits	35
127	0	CacheMisses	37
127	1	CacheHits	346
127	1	CacheMisses	57
127	2	CacheHits	84
127	2	CacheMisses	79
127	3	CacheHits	352
127	3	CacheMisses	70
127	4	CacheHits	187
127	4	CacheMisses	71
127	5	CacheHits	20
127	5	CacheMisses	89
127	6	CacheHits	82
127	6	CacheMisses	78
127	7	CacheHits	15
127	7	CacheMisses	93
127	8	CacheHits	78
127	8	CacheMisses	280
127.5	0	CacheHits	36
127.5	0	CacheMisses	69
127.5	1	CacheHits	343
127.5	1	CacheMisses	95
127.5	2	CacheHits	77
127.5	2	CacheMisses	116
127.5	3	CacheHits	319
127.5	3	CacheMisses	75
127.5	4	CacheHits	215
127.5	4	CacheMisses	87
127.5	5	CacheHits	29
127.5	5	CacheMisses	117
127.5	6	CacheHits	90
127.5	6	CacheMisses	77
127.5	7	CacheHits	17
127.5	7	CacheMisses	64
127.5	8	CacheHits	97
127.5	8	CacheMisses	325
128	0	CacheHits	35
128	0	CacheMisses	33
128	1	CacheHits	331
128	1	CacheMisses	78
128	2	CacheHits	79
128	2	CacheMisses	94
128	3	CacheHits	344
128	3	CacheMisses	115
128	4	CacheHits	211
128	4	CacheMisses	123
128	5	CacheHits	26
128	5	CacheMisses	95
128	6	CacheHits	75
128	6	CacheMisses	67
128	7	CacheHits	17
128	7	CacheMisses	106
128	8	CacheHits	109
128	8	CacheMisses	289
128.5	0	CacheHits	34
128.5	0	CacheMisses	41
128.5	1	CacheHits	329
128.5	1	CacheMisses	70
128.5	2	CacheHits	93
128.5	2	CacheMisses	91
128.5	3	CacheHits	307
128.5	3	CacheMisses	50
128.5	4	CacheHits	245
128.5	4	CacheMisses	86
128.5	5	CacheHits	33
128.5	5	CacheMisses	98
128.5	6	CacheHits	70
128.5	6	CacheMisses	76
128.5	7	CacheHits	11
128.5	7	CacheMisses	70
128.5	8	CacheHits	112
128.5	8	CacheMisses	285
129	0	CacheHits	48
129	0	CacheMisses	53
129	1	CacheHits	332
129	1	CacheMisses	61
129	2	CacheHits	76
129	2	CacheMisses	94
129	3	CacheHits	343
129	3	CacheMisses	74
129	4	CacheHits	209
129	4	CacheMisses	82
129	5	CacheHits	26
129	5	CacheMisses	94
129	6	CacheHits	82
129	6	CacheMisses	73
129	7	CacheHits	9
129	7	CacheMisses	64
129	8	CacheHits	95
129	8	CacheMisses	273
129.5	0	CacheHits	33
129.5	0	CacheMisses	36
129.5	1	CacheHits	341
129.5	1	CacheMisses	92
129.5	2	CacheHits	92
129.5	2	CacheMisses	116
129.5	3	CacheHits	355
129.5	3	CacheMisses	52
129.5	4	CacheHits	210
129.5	4	CacheMisses	70
129.5	5	CacheHits	29
129.5	5	CacheMisses	96
129.5	6	CacheHits	84
129.5	6	CacheMisses	54
129.5	7	CacheHits	9
129.5	7	CacheMisses	65
129.5	8	CacheHits	85
129.5	8	CacheMisses	281
130	0	CacheHits	25
130	0	CacheMisses	34
130	1	CacheHits	355
130	1	CacheMisses	64
130	2	CacheHits	104
130	2	CacheMisses	86
130	3	CacheHits	320
130	3	CacheMisses	79
130	4	CacheHits	203
130	4	CacheMisses	77
130	5	CacheHits	22
130	5	CacheMisses	84
130	6	CacheHits	82
130	6	CacheMisses	61
130	7	CacheHits	11
130	7	CacheMisses	64
130	8	CacheHits	101
130	8	CacheMisses	282
130.5	0	CacheHits	49
130.5	0	CacheMisses	58
130.5	1	CacheHits	307
130.5	1	CacheMisses	82
130.5	2	CacheHits	94
130.5	2	CacheMisses	86
130.5	3	CacheHits	360
130.5	3	CacheMisses	47
130.5	4	CacheHits	218
130.5	4	CacheMisses	65
130.5	5	CacheHits	24
130.5	5	CacheMisses	84
130.5	6	CacheHits	88
130.5	6	CacheMisses	71
130.5	7	CacheHits	13
130.5	7	CacheMisses	64
130.5	8	CacheHits	98
130.5	8	CacheMisses	271
131	0	CacheHits	31
131	0	CacheMisses	33
131	1	CacheHits	364
131	1	CacheMisses	67
131	2	CacheHits	85
131	2	CacheMisses	81
131	3	CacheHits	321
131	3	CacheMisses	56
131	4	CacheHits	227
131	4	CacheMisses	77
131	5	CacheHits	15
131	5	CacheMisses	94
131	6	CacheHits	87
131	6	CacheMisses	67
131	7	CacheHits	11
131	7	CacheMisses	66
131	8	CacheHits	103
131	8	CacheMisses	267
131.5	0	CacheHits	35
131.5	0	CacheMisses	41
131.5	1	CacheHits	331
131.5	1	CacheMisses	60
131.5	2	CacheHits	75
131.5	2	CacheMisses	91
131.5	3	CacheHits	348
131.5	3	CacheMisses	65
131.5	4	CacheHits	239
131.5	4	CacheMisses	57
131.5	5	CacheHits	20
131.5	5	CacheMisses	77
131.5	6	CacheHits	75
131.5	6	CacheMisses	78
131.5	7	CacheHits	8
131.5	7	CacheMisses	83
131.5	8	CacheHits	100
131.5	8	CacheMisses	255
132	0	CacheHits	36
132	0	CacheMisses	66
132	1	CacheHits	325
132	1	CacheMisses	96
132	2	CacheHits	92
132	2	CacheMisses	128
132	3	CacheHits	307
132	3	CacheMisses	96
132	4	CacheHits	246
132	4	CacheMisses	101
132	5	CacheHits	31
132	5	CacheMisses	108
132	6	CacheHits	85
132	6	CacheMisses	78
132	7	CacheHits	12
132	7	CacheMisses	68
132	8	CacheHits	90
132	8	CacheMisses	313
132.5	0	CacheHits	28
132.5	0	CacheMisses	41
132.5	1	CacheHits	345
132.5	1	CacheMisses	81
132.5	2	CacheHits	91
132.5	2	CacheMisses	108
132.5	3	CacheHits	331
132.5	3	CacheMisses	61
132.5	4	CacheHits	215
132.5	4	CacheMisses	70
132.5	5	CacheHits	14
132.5	5	CacheMisses	101
132.5	6	CacheHits	94
132.5	6	CacheMisses	66
132.5	7	CacheHits	12
132.5	7	CacheMisses	77
132.5	8	CacheHits	97
132.5	8	CacheMisses	275
133	0	CacheHits	30
133	0	CacheMisses	42
133	1	CacheHits	318
133	1	CacheMisses	50
133	2	CacheHits	90
133	2	CacheMisses	76
133	3	CacheHits	365
133	3	CacheMisses	76
133	4	CacheHits	212
133	4	CacheMisses	96
133	5	CacheHits	16
133	5	CacheMisses	110
133	6	CacheHits	84
133	6	CacheMisses	74
133	7	CacheHits	7
133	7	CacheMisses	83
133	8	CacheHits	119
133	8	CacheMisses	302
133.5	0	CacheHits	38
133.5	0	CacheMisses	54
133.5	1	CacheHits	371
133.5	1	CacheMisses	65
133.5	2	CacheHits	93
133.5	2	CacheMisses	79
133.5	3	CacheHits	318
133.5	3	CacheMisses	92
133.5	4	CacheHits	200
133.5	4	CacheMisses	99
133.5	5	CacheHits	27
133.5	5	CacheMisses	106
133.5	6	CacheHits	71
133.5	6	CacheMisses	77
133.5	7	CacheHits	15
133.5	7	CacheMisses	60
133.5	8	CacheHits	98
133.5	8	CacheMisses	294
134	0	CacheHits	27
134	0	CacheMisses	32
134	1	CacheHits	305
134	1	CacheMisses	83
134	2	CacheHits	86
134	2	CacheMisses	100
134	3	CacheHits	315
134	3	CacheMisses	90
134	4	CacheHits	241
134	4	CacheMisses	102
134	5	CacheHits	38
134	5	CacheMisses	91
134	6	CacheHits	86
134	6	CacheMisses	78
134	7	CacheHits	13
134	7	CacheMisses	96
134	8	CacheHits	109
134	8	CacheMisses	282
134.5	0	CacheHits	28
134.5	0	CacheMisses	25
134.5	1	CacheHits	317
134.5	1	CacheMisses	72
134.5	2	CacheHits	82
134.5	2	CacheMisses	98
134.5	3	CacheHits	340
134.5	3	CacheMisses	53
134.5	4	CacheHits	218
134.5	4	CacheMisses	77
134.5	5	CacheHits	22
134.5	5	CacheMisses	78
134.5	6	CacheHits	81
134.5	6	CacheMisses	58
134.5	7	CacheHits	10
134.5	7	CacheMisses	79
134.5	8	CacheHits	106
134.5	8	CacheMisses	271
135	0	CacheHits	38
135	0	CacheMisses	58
135	1	CacheHits	350
135	1	CacheMisses	68
135	2	CacheHits	95
135	2	CacheMisses	77
135	3	CacheHits	334
135	3	CacheMisses	57
135	4	CacheHits	204
135	4	CacheMisses	61
135	5	CacheHits	28
135	5	CacheMisses	81
135	6	CacheHits	78
135	6	CacheMisses	55
135	7	CacheHits	11
135	7	CacheMisses	55
135	8	CacheHits	74
135	8	CacheMisses	272
135.5	0	CacheHits	34
135.5	0	CacheMisses	33
135.5	1	CacheHits	325
135.5	1	CacheMisses	74
135.5	2	CacheHits	89
135.5	2	CacheMisses	98
135.5	3	CacheHits	337
135.5	3	CacheMisses	65
135.5	4	CacheHits	201
135.5	4	CacheMisses	79
135.5	5	CacheHits	27
135.5	5	CacheMisses	91
135.5	6	CacheHits	92
135.5	6	CacheMisses	54
135.5	7	CacheHits	13
135.5	7	CacheMisses	54
135.5	8	CacheHits	77
135.5	8	CacheMisses	297
136	0	CacheHits	42
136	0	CacheMisses	44
136	1	CacheHits	330
136	1	CacheMisses	75
136	2	CacheHits	91
136	2	CacheMisses	82
136	3	CacheHits	325
136	3	CacheMisses	72
136	4	CacheHits	209
136	4	CacheMisses	79
136	5	CacheHits	23
136	5	CacheMisses	91
136	6	CacheHits	86
136	6	CacheMisses	69
136	7	CacheHits	12
136	7	CacheMisses	86
136	8	CacheHits	108
136	8	CacheMisses	321
136.5	0	CacheHits	41
136.5	0	CacheMisses	56
136.5	1	CacheHits	307
136.5	1	CacheMisses	69
136.5	2	CacheHits	76
136.5	2	CacheMisses	96
136.5	3	CacheHits	352
136.5	3	CacheMisses	71
136.5	4	CacheHits	252
136.5	4	CacheMisses	93
136.5	5	CacheHits	25
136.5	5	CacheMisses	86
136.5	6	CacheHits	69
136.5	6	CacheMisses	73
136.5	7	CacheHits	19
136.5	7	CacheMisses	71
136.5	8	CacheHits	95
136.5	8	CacheMisses	274
137	0	CacheHits	33
137	0	CacheMisses	30
137	1	CacheHits	380
137	1	CacheMisses	71
137	2	CacheHits	67
137	2	CacheMisses	119
137	3	CacheHits	330
137	3	CacheMisses	56
137	4	CacheHits	217
137	4	CacheMisses	60
137	5	CacheHits	25
137	5	CacheMisses	106
137	6	CacheHits	92
137	6	CacheMisses	67
137	7	CacheHits	6
137	7	CacheMisses	73
137	8	CacheHits	104
137	8	CacheMisses	275
137.5	0	CacheHits	28
137.5	0	CacheMisses	43
137.5	1	CacheHits	348
137.5	1	CacheMisses	52
137.5	2	CacheHits	94
137.5	2	CacheMisses	64
137.5	3	CacheHits	325
137.5	3	CacheMisses	62
137.5	4	CacheHits	214
137.5	4	CacheMisses	65
137.5	5	CacheHits	21
137.5	5	CacheMisses	70
137.5	6	CacheHits	85
137.5	6	CacheMisses	84
137.5	7	CacheHits	14
137.5	7	CacheMisses	61
137.5	8	CacheHits	85
137.5	8	CacheMisses	242
138	0	CacheHits	38
138	0	CacheMisses	58
138	1	CacheHits	293
138	1	CacheMisses	86
138	2	CacheHits	105
138	2	CacheMisses	92
138	3	CacheHits	354
138	3	CacheMisses	93
138	4	CacheHits	204
138	4	CacheMisses	104
138	5	CacheHits	23
138	5	CacheMisses	110
138	6	CacheHits	84
138	6	CacheMisses	76
138	7	CacheHits	11
138	7	CacheMisses	77
138	8	CacheHits	85
138	8	CacheMisses	313
138.5	0	CacheHits	33
138.5	0	CacheMisses	45
138.5	1	CacheHits	353
138.5	1	CacheMisses	92
138.5	2	CacheHits	87
138.5	2	CacheMisses	100
138.5	3	CacheHits	330
138.5	3	CacheMisses	108
138.5	4	CacheHits	210
138.5	4	CacheMisses	106
138.5	5	CacheHits	34
138.5	5	CacheMisses	107
138.5	6	CacheHits	95
138.5	6	CacheMisses	63
138.5	7	CacheHits	10
138.5	7	CacheMisses	83
138.5	8	CacheHits	89
138.5	8	CacheMisses	317
139	0	CacheHits	27
139	0	CacheMisses	29
139	1	CacheHits	324
139	1	CacheMisses	50
139	2	CacheHits	86
139	2	CacheMisses	74
139	3	CacheHits	338
139	3	CacheMisses	66
139	4	CacheHits	240
139	4	CacheMisses	79
139	5	CacheHits	24
139	5	CacheMisses	86
139	6	CacheHits	82
139	6	CacheMisses	81
139	7	CacheHits	9
139	7	CacheMisses	73
139	8	CacheHits	91
139	8	CacheMisses	293
139.5	0	CacheHits	29
139.5	0	CacheMisses	62
139.5	1	CacheHits	335
139.5	1	CacheMisses	57
139.5	2	CacheHits	83
139.5	2	CacheMisses	68
139.5	3	CacheHits	329
139.5	3	CacheMisses	56
139.5	4	CacheHits	246
139.5	4	CacheMisses	65
139.5	5	CacheHits	13
139.5	5	CacheMisses	84
139.5	6	CacheHits	86
139.5	6	CacheMisses	75
139.5	7	CacheHits	12
139.5	7	CacheMisses	64
139.5	8	CacheHits	93
139.5	8	CacheMisses	274
140	0	CacheHits	36
140	0	CacheMisses	32
140	1	CacheHits	305
140	1	CacheMisses	75
140	2	CacheHits	96
140	2	CacheMisses	97
140	3	CacheHits	336
140	3	CacheMisses	96
140	4	CacheHits	237
140	4	CacheMisses	86
140	5	CacheHits	28
140	5	CacheMisses	99
140	6	CacheHits	96
140	6	CacheMisses	74
140	7	CacheHits	17
140	7	CacheMisses	78
140	8	CacheHits	104
140	8	CacheMisses	296
140.5	0	CacheHits	33
140.5	0	CacheMisses	44
140.5	1	CacheHits	333
140.5	1	CacheMisses	79
140.5	2	CacheHits	112
140.5	2	CacheMisses	96
140.5	3	CacheHits	341
140.5	3	CacheMisses	49
140.5	4	CacheHits	208
140.5	4	CacheMisses	66
140.5	5	CacheHits	22
140.5	5	CacheMisses	111
140.5	6	CacheHits	91
140.5	6	CacheMisses	61
140.5	7	CacheHits	14
140.5	7	CacheMisses	77
140.5	8	CacheHits	93
140.5	8	CacheMisses	320
141	0	CacheHits	36
141	0	CacheMisses	67
141	1	CacheHits	356
141	1	CacheMisses	84
141	2	CacheHits	94
141	2	CacheMisses	104
141	3	CacheHits	311
141	3	CacheMisses	78
141	4	CacheHits	222
141	4	CacheMisses	75
141	5	CacheHits	20
141	5	CacheMisses	95
141	6	CacheHits	101
141	6	CacheMisses	95
141	7	CacheHits	20
141	7	CacheMisses	67
141	8	CacheHits	93
141	8	CacheMisses	298
141.5	0	CacheHits	25
141.5	0	CacheMisses	33
141.5	1	CacheHits	300
141.5	1	CacheMisses	87
141.5	2	CacheHits	86
141.5	2	CacheMisses	89
141.5	3	CacheHits	343
141.5	3	CacheMisses	78
141.5	4	CacheHits	258
141.5	4	CacheMisses	89
141.5	5	CacheHits	33
141.5	5	CacheMisses	89
141.5	6	CacheHits	74
141.5	6	CacheMisses	47
141.5	7	CacheHits	14
141.5	7	CacheMisses	91
141.5	8	CacheHits	105
141.5	8	CacheMisses	269
142	0	CacheHits	24
142	0	CacheMisses	35
142	1	CacheHits	337
142	1	CacheMisses	54
142	2	CacheHits	88
142	2	CacheMisses	64
142	3	CacheHits	358
142	3	CacheMisses	55
142	4	CacheHits	205
142	4	CacheMisses	64
142	5	CacheHits	22
142	5	CacheMisses	79
142	6	CacheHits	91
142	6	CacheMisses	75
142	7	CacheHits	16
142	7	CacheMisses	67
142	8	CacheHits	95
142	8	CacheMisses	267
142.5	0	CacheHits	32
142.5	0	CacheMisses	57
142.5	1	CacheHits	334
142.5	1	CacheMisses	69
142.5	2	CacheHits	96
142.5	2	CacheMisses	76
142.5	3	CacheHits	325
142.5	3	CacheMisses	78
142.5	4	CacheHits	238
142.5	4	CacheMisses	95
142.5	5	CacheHits	31
142.5	5	CacheMisses	95
142.5	6	CacheHits	86
142.5	6	CacheMisses	69
142.5	7	CacheHits	12
142.5	7	CacheMisses	67
142.5	8	CacheHits	85
142.5	8	CacheMisses	287
143	0	CacheHits	38
143	0	CacheMisses	44
143	1	CacheHits	338
143	1	CacheMisses	69
143	2	CacheHits	89
143	2	CacheMisses	78
143	3	CacheHits	335
143	3	CacheMisses	72
143	4	CacheHits	220
143	4	CacheMisses	81
143	5	CacheHits	23
143	5	CacheMisses	93
143	6	CacheHits	95
143	6	CacheMisses	59
143	7	CacheHits	8
143	7	CacheMisses	83
143	8	CacheHits	109
143	8	CacheMisses	284
143.5	0	CacheHits	34
143.5	0	CacheMisses	36
143.5	1	CacheHits	331
143.5	1	CacheMisses	50
143.5	2	CacheHits	86
143.5	2	CacheMisses	61
143.5	3	CacheHits	342
143.5	3	CacheMisses	68
143.5	4	CacheHits	206
143.5	4	CacheMisses	78
143.5	5	CacheHits	19
143.5	5	CacheMisses	68
143.5	6	CacheHits	96
143.5	6	CacheMisses	90
143.5	7	CacheHits	14
143.5	7	CacheMisses	66
143.5	8	CacheHits	75
143.5	8	CacheMisses	272
144	0	CacheHits	38
144	0	CacheMisses	54
144	1	CacheHits	311
144	1	CacheMisses	74
144	2	CacheHits	107
