Time	Node	Type	Packets	
115	8	CacheHits	203
115	8	CacheMisses	286
115.5	0	CacheHits	27
115.5	0	CacheMisses	38
115.5	1	CacheHits	688
115.5	1	CacheMisses	89
115.5	2	CacheHits	6
115.5	2	CacheMisses	69
115.5	3	CacheHits	715
115.5	3	CacheMisses	131
115.5	4	CacheHits	245
115.5	4	CacheMisses	143
115.5	5	CacheHits	49
115.5	5	CacheMisses	125
115.5	6	CacheHits	11
115.5	6	CacheMisses	71
115.5	7	CacheHits	39
115.5	7	CacheMisses	74
115.5	8	CacheHits	203
115.5	8	CacheMisses	338
116	0	CacheHits	28
116	0	CacheMisses	43
116	1	CacheHits	694
116	1	CacheMisses	69
116	2	CacheHits	19
116	2	CacheMisses	63
116	3	CacheHits	650
116	3	CacheMisses	80
116	4	CacheHits	247
116	4	CacheMisses	86
116	5	CacheHits	85
116	5	CacheMisses	87
116	6	CacheHits	29
116	6	CacheMisses	75
116	7	CacheHits	32
116	7	CacheMisses	71
116	8	CacheHits	194
116	8	CacheMisses	256
116.5	0	CacheHits	25
116.5	0	CacheMisses	32
116.5	1	CacheHits	681
116.5	1	CacheMisses	86
116.5	2	CacheHits	9
116.5	2	CacheMisses	81
116.5	3	CacheHits	715
116.5	3	CacheMisses	93
116.5	4	CacheHits	274
116.5	4	CacheMisses	99
116.5	5	CacheHits	76
116.5	5	CacheMisses	100
116.5	6	CacheHits	14
116.5	6	CacheMisses	87
116.5	7	CacheHits	32
116.5	7	CacheMisses	68
116.5	8	CacheHits	222
116.5	8	CacheMisses	297
117	0	CacheHits	27
117	0	CacheMisses	33
117	1	CacheHits	690
117	1	CacheMisses	87
117	2	CacheHits	14
117	2	CacheMisses	75
117	3	CacheHits	706
117	3	CacheMisses	75
117	4	CacheHits	247
117	4	CacheMisses	92
117	5	CacheHits	57
117	5	CacheMisses	98
117	6	CacheHits	25
117	6	CacheMisses	76
117	7	CacheHits	27
117	7	CacheMisses	68
117	8	CacheHits	195
117	8	CacheMisses	273
117.5	0	CacheHits	35
117.5	0	CacheMisses	49
117.5	1	CacheHits	672
117.5	1	CacheMisses	68
117.5	2	CacheHits	3
117.5	2	CacheMisses	55
117.5	3	CacheHits	638
117.5	3	CacheMisses	109
117.5	4	CacheHits	283
117.5	4	CacheMisses	78
117.5	5	CacheHits	77
117.5	5	CacheMisses	72
117.5	6	CacheHits	27
117.5	6	CacheMisses	61
117.5	7	CacheHits	44
117.5	7	CacheMisses	69
117.5	8	CacheHits	216
117.5	8	CacheMisses	231
118	0	CacheHits	26
118	0	CacheMisses	37
118	1	CacheHits	686
118	1	CacheMisses	85
118	2	CacheHits	11
118	2	CacheMisses	84
118	3	CacheHits	719
118	3	CacheMisses	98
118	4	CacheHits	278
118	4	CacheMisses	131
118	5	CacheHits	78
118	5	CacheMisses	129
118	6	CacheHits	30
118	6	CacheMisses	75
118	7	CacheHits	39
118	7	CacheMisses	72
118	8	CacheHits	164
118	8	CacheMisses	338
118.5	0	CacheHits	22
118.5	0	CacheMisses	35
118.5	1	CacheHits	706
118.5	1	CacheMisses	67
118.5	2	CacheHits	0
118.5	2	CacheMisses	66
118.5	3	CacheHits	686
118.5	3	CacheMisses	88
118.5	4	CacheHits	277
118.5	4	CacheMisses	90
118.5	5	CacheHits	76
118.5	5	CacheMisses	95
118.5	6	CacheHits	27
118.5	6	CacheMisses	80
118.5	7	CacheHits	43
118.5	7	CacheMisses	74
118.5	8	CacheHits	218
118.5	8	CacheMisses	294
119	0	CacheHits	44
119	0	CacheMisses	50
119	1	CacheHits	666
119	1	CacheMisses	91
119	2	CacheHits	7
119	2	CacheMisses	88
119	3	CacheHits	683
119	3	CacheMisses	116
119	4	CacheHits	286
119	4	CacheMisses	105
119	5	CacheHits	68
119	5	CacheMisses	110
119	6	CacheHits	32
119	6	CacheMisses	63
119	7	CacheHits	35
119	7	CacheMisses	75
119	8	CacheHits	200
119	8	CacheMisses	330
119.5	0	CacheHits	27
119.5	0	CacheMisses	41
119.5	1	CacheHits	701
119.5	1	CacheMisses	94
119.5	2	CacheHits	4
119.5	2	CacheMisses	91
119.5	3	CacheHits	699
119.5	3	CacheMisses	90
119.5	4	CacheHits	290
119.5	4	CacheMisses	100
119.5	5	CacheHits	63
119.5	5	CacheMisses	115
119.5	6	CacheHits	18
119.5	6	CacheMisses	62
119.5	7	CacheHits	42
119.5	7	CacheMisses	84
119.5	8	CacheHits	211
119.5	8	CacheMisses	289
120	0	CacheHits	21
120	0	CacheMisses	28
120	1	CacheHits	688
120	1	CacheMisses	48
120	2	CacheHits	1
120	2	CacheMisses	73
120	3	CacheHits	720
120	3	CacheMisses	78
120	4	CacheHits	264
120	4	CacheMisses	92
120	5	CacheHits	59
120	5	CacheMisses	87
120	6	CacheHits	31
120	6	CacheMisses	72
120	7	CacheHits	43
120	7	CacheMisses	71
120	8	CacheHits	213
120	8	CacheMisses	301
120.5	0	CacheHits	34
120.5	0	CacheMisses	52
120.5	1	CacheHits	685
120.5	1	CacheMisses	83
120.5	2	CacheHits	12
120.5	2	CacheMisses	86
120.5	3	CacheHits	669
120.5	3	CacheMisses	120
120.5	4	CacheHits	284
120.5	4	CacheMisses	117
120.5	5	CacheHits	70
120.5	5	CacheMisses	115
120.5	6	CacheHits	25
120.5	6	CacheMisses	56
120.5	7	CacheHits	26
120.5	7	CacheMisses	77
120.5	8	CacheHits	168
120.5	8	CacheMisses	275
121	0	CacheHits	36
121	0	CacheMisses	43
121	1	CacheHits	690
121	1	CacheMisses	95
121	2	CacheHits	18
121	2	CacheMisses	102
121	3	CacheHits	693
121	3	CacheMisses	123
121	4	CacheHits	257
121	4	CacheMisses	115
121	5	CacheHits	72
121	5	CacheMisses	116
121	6	CacheHits	23
121	6	CacheMisses	79
121	7	CacheHits	50
121	7	CacheMisses	80
121	8	CacheHits	206
121	8	CacheMisses	288
121.5	0	CacheHits	29
121.5	0	CacheMisses	39
121.5	1	CacheHits	679
121.5	1	CacheMisses	100
121.5	2	CacheHits	15
121.5	2	CacheMisses	119
121.5	3	CacheHits	696
121.5	3	CacheMisses	81
121.5	4	CacheHits	286
121.5	4	CacheMisses	94
121.5	5	CacheHits	72
121.5	5	CacheMisses	127
121.5	6	CacheHits	21
121.5	6	CacheMisses	94
121.5	7	CacheHits	36
121.5	7	CacheMisses	81
121.5	8	CacheHits	207
121.5	8	CacheMisses	325
122	0	CacheHits	50
122	0	CacheMisses	44
122	1	CacheHits	676
122	1	CacheMisses	46
122	2	CacheHits	5
122	2	CacheMisses	72
122	3	CacheHits	656
122	3	CacheMisses	115
122	4	CacheHits	253
122	4	CacheMisses	123
122	5	CacheHits	77
122	5	CacheMisses	96
122	6	CacheHits	35
122	6	CacheMisses	77
122	7	CacheHits	40
122	7	CacheMisses	69
122	8	CacheHits	196
122	8	CacheMisses	266
122.5	0	CacheHits	38
122.5	0	CacheMisses	42
122.5	1	CacheHits	679
122.5	1	CacheMisses	85
122.5	2	CacheHits	6
122.5	2	CacheMisses	94
122.5	3	CacheHits	739
122.5	3	CacheMisses	70
122.5	4	CacheHits	263
122.5	4	CacheMisses	79
122.5	5	CacheHits	65
122.5	5	CacheMisses	98
122.5	6	CacheHits	18
122.5	6	CacheMisses	74
122.5	7	CacheHits	34
122.5	7	CacheMisses	93
122.5	8	CacheHits	204
122.5	8	CacheMisses	317
123	0	CacheHits	29
123	0	CacheMisses	53
123	1	CacheHits	699
123	1	CacheMisses	96
123	2	CacheHits	2
123	2	CacheMisses	99
123	3	CacheHits	687
123	3	CacheMisses	88
123	4	CacheHits	253
123	4	CacheMisses	113
123	5	CacheHits	64
123	5	CacheMisses	98
123	6	CacheHits	16
123	6	CacheMisses	77
123	7	CacheHits	38
123	7	CacheMisses	67
123	8	CacheHits	204
123	8	CacheMisses	261
123.5	0	CacheHits	54
123.5	0	CacheMisses	52
123.5	1	CacheHits	664
123.5	1	CacheMisses	83
123.5	2	CacheHits	4
123.5	2	CacheMisses	100
123.5	3	CacheHits	694
123.5	3	CacheMisses	106
123.5	4	CacheHits	274
123.5	4	CacheMisses	111
123.5	5	CacheHits	79
123.5	5	CacheMisses	97
123.5	6	CacheHits	18
123.5	6	CacheMisses	74
123.5	7	CacheHits	33
123.5	7	CacheMisses	93
123.5	8	CacheHits	219
123.5	8	CacheMisses	265
124	0	CacheHits	31
124	0	CacheMisses	37
124	1	CacheHits	692
124	1	CacheMisses	94
124	2	CacheHits	1
124	2	CacheMisses	115
124	3	CacheHits	712
124	3	CacheMisses	76
124	4	CacheHits	257
124	4	CacheMisses	99
124	5	CacheHits	67
124	5	CacheMisses	114
124	6	CacheHits	9
124	6	CacheMisses	89
124	7	CacheHits	37
124	7	CacheMisses	93
124	8	CacheHits	204
124	8	CacheMisses	310
124.5	0	CacheHits	25
124.5	0	CacheMisses	48
124.5	1	CacheHits	670
124.5	1	CacheMisses	81
124.5	2	CacheHits	1
124.5	2	CacheMisses	116
124.5	3	CacheHits	706
124.5	3	CacheMisses	81
124.5	4	CacheHits	253
124.5	4	CacheMisses	105
124.5	5	CacheHits	65
124.5	5	CacheMisses	106
124.5	6	CacheHits	15
124.5	6	CacheMisses	81
124.5	7	CacheHits	40
124.5	7	CacheMisses	71
124.5	8	CacheHits	182
124.5	8	CacheMisses	288
125	0	CacheHits	34
125	0	CacheMisses	40
125	1	CacheHits	675
125	1	CacheMisses	54
125	2	CacheHits	1
125	2	CacheMisses	79
125	3	CacheHits	658
125	3	CacheMisses	119
125	4	CacheHits	249
125	4	CacheMisses	120
125	5	CacheHits	79
125	5	CacheMisses	76
125	6	CacheHits	12
125	6	CacheMisses	78
125	7	CacheHits	39
125	7	CacheMisses	107
125	8	CacheHits	218
125	8	CacheMisses	303
125.5	0	CacheHits	29
125.5	0	CacheMisses	35
125.5	1	CacheHits	682
125.5	1	CacheMisses	74
125.5	2	CacheHits	2
125.5	2	CacheMisses	107
125.5	3	CacheHits	726
125.5	3	CacheMisses	82
125.5	4	CacheHits	276
125.5	4	CacheMisses	99
125.5	5	CacheHits	71
125.5	5	CacheMisses	110
125.5	6	CacheHits	12
125.5	6	CacheMisses	90
125.5	7	CacheHits	33
125.5	7	CacheMisses	90
125.5	8	CacheHits	207
125.5	8	CacheMisses	322
126	0	CacheHits	30
126	0	CacheMisses	32
126	1	CacheHits	675
126	1	CacheMisses	72
126	2	CacheHits	5
126	2	CacheMisses	114
126	3	CacheHits	694
126	3	CacheMisses	67
126	4	CacheHits	239
126	4	CacheMisses	78
126	5	CacheHits	76
126	5	CacheMisses	86
126	6	CacheHits	25
126	6	CacheMisses	72
126	7	CacheHits	27
126	7	CacheMisses	72
126	8	CacheHits	199
126	8	CacheMisses	256
126.5	0	CacheHits	40
126.5	0	CacheMisses	54
126.5	1	CacheHits	694
126.5	1	CacheMisses	63
126.5	2	CacheHits	3
126.5	2	CacheMisses	129
126.5	3	CacheHits	667
126.5	3	CacheMisses	101
126.5	4	CacheHits	230
126.5	4	CacheMisses	113
126.5	5	CacheHits	75
126.5	5	CacheMisses	113
126.5	6	CacheHits	15
126.5	6	CacheMisses	58
126.5	7	CacheHits	38
126.5	7	CacheMisses	61
126.5	8	CacheHits	193
126.5	8	CacheMisses	301
127	0	CacheHits	33
127	0	CacheMisses	54
127	1	CacheHits	669
127	1	CacheMisses	104
127	2	CacheHits	3
127	2	CacheMisses	136
127	3	CacheHits	722
127	3	CacheMisses	82
127	4	CacheHits	257
127	4	CacheMisses	94
127	5	CacheHits	63
127	5	CacheMisses	140
127	6	CacheHits	17
127	6	CacheMisses	83
127	7	CacheHits	41
127	7	CacheMisses	86
127	8	CacheHits	182
127	8	CacheMisses	342
127.5	0	CacheHits	28
127.5	0	CacheMisses	43
127.5	1	CacheHits	696
127.5	1	CacheMisses	72
127.5	2	CacheHits	3
127.5	2	CacheMisses	104
127.5	3	CacheHits	687
127.5	3	CacheMisses	85
127.5	4	CacheHits	253
127.5	4	CacheMisses	103
127.5	5	CacheHits	84
127.5	5	CacheMisses	101
127.5	6	CacheHits	9
127.5	6	CacheMisses	94
127.5	7	CacheHits	41
127.5	7	CacheMisses	77
127.5	8	CacheHits	208
127.5	8	CacheMisses	296
128	0	CacheHits	38
128	0	CacheMisses	53
128	1	CacheHits	643
128	1	CacheMisses	64
128	2	CacheHits	2
128	2	CacheMisses	98
128	3	CacheHits	688
128	3	CacheMisses	73
128	4	CacheHits	225
128	4	CacheMisses	100
128	5	CacheHits	72
128	5	CacheMisses	81
128	6	CacheHits	14
128	6	CacheMisses	111
128	7	CacheHits	40
128	7	CacheMisses	93
128	8	CacheHits	209
128	8	CacheMisses	260
128.5	0	CacheHits	28
128.5	0	CacheMisses	31
128.5	1	CacheHits	688
128.5	1	CacheMisses	88
128.5	2	CacheHits	2
128.5	2	CacheMisses	113
128.5	3	CacheHits	710
128.5	3	CacheMisses	76
128.5	4	CacheHits	218
128.5	4	CacheMisses	104
128.5	5	CacheHits	88
128.5	5	CacheMisses	102
128.5	6	CacheHits	6
128.5	6	CacheMisses	71
128.5	7	CacheHits	36
128.5	7	CacheMisses	75
128.5	8	CacheHits	207
128.5	8	CacheMisses	318
129	0	CacheHits	25
129	0	CacheMisses	40
129	1	CacheHits	676
129	1	CacheMisses	68
129	2	CacheHits	4
129	2	CacheMisses	96
129	3	CacheHits	714
129	3	CacheMisses	63
129	4	CacheHits	260
129	4	CacheMisses	80
129	5	CacheHits	73
129	5	CacheMisses	94
129	6	CacheHits	7
129	6	CacheMisses	79
129	7	CacheHits	40
129	7	CacheMisses	76
129	8	CacheHits	218
129	8	CacheMisses	285
129.5	0	CacheHits	37
129.5	0	CacheMisses	46
129.5	1	CacheHits	656
129.5	1	CacheMisses	55
129.5	2	CacheHits	0
129.5	2	CacheMisses	96
129.5	3	CacheHits	675
129.5	3	CacheMisses	101
129.5	4	CacheHits	216
129.5	4	CacheMisses	118
129.5	5	CacheHits	85
129.5	5	CacheMisses	102
129.5	6	CacheHits	12
129.5	6	CacheMisses	75
129.5	7	CacheHits	44
129.5	7	CacheMisses	79
129.5	8	CacheHits	207
129.5	8	CacheMisses	273
130	0	CacheHits	33
130	0	CacheMisses	41
130	1	CacheHits	665
130	1	CacheMisses	96
130	2	CacheHits	0
130	2	CacheMisses	125
130	3	CacheHits	696
130	3	CacheMisses	88
130	4	CacheHits	250
130	4	CacheMisses	103
130	5	CacheHits	86
130	5	CacheMisses	125
130	6	CacheHits	10
130	6	CacheMisses	74
130	7	CacheHits	40
130	7	CacheMisses	59
130	8	CacheHits	184
130	8	CacheMisses	335
130.5	0	CacheHits	26
130.5	0	CacheMisses	31
130.5	1	CacheHits	669
130.5	1	CacheMisses	54
130.5	2	CacheHits	2
130.5	2	CacheMisses	95
130.5	3	CacheHits	714
130.5	3	CacheMisses	67
130.5	4	CacheHits	241
130.5	4	CacheMisses	104
130.5	5	CacheHits	81
130.5	5	CacheMisses	89
130.5	6	CacheHits	13
130.5	6	CacheMisses	60
130.5	7	CacheHits	56
130.5	7	CacheMisses	86
130.5	8	CacheHits	214
130.5	8	CacheMisses	281
131	0	CacheHits	47
131	0	CacheMisses	44
131	1	CacheHits	666
131	1	CacheMisses	69
131	2	CacheHits	1
131	2	CacheMisses	115
131	3	CacheHits	660
131	3	CacheMisses	83
131	4	CacheHits	234
131	4	CacheMisses	98
131	5	CacheHits	86
131	5	CacheMisses	94
131	6	CacheHits	14
131	6	CacheMisses	76
131	7	CacheHits	40
131	7	CacheMisses	81
131	8	CacheHits	216
131	8	CacheMisses	301
131.5	0	CacheHits	41
131.5	0	CacheMisses	39
131.5	1	CacheHits	665
131.5	1	CacheMisses	62
131.5	2	CacheHits	4
131.5	2	CacheMisses	109
131.5	3	CacheHits	741
131.5	3	CacheMisses	67
131.5	4	CacheHits	241
131.5	4	CacheMisses	98
131.5	5	CacheHits	85
131.5	5	CacheMisses	115
131.5	6	CacheHits	6
131.5	6	CacheMisses	62
131.5	7	CacheHits	47
131.5	7	CacheMisses	54
131.5	8	CacheHits	198
131.5	8	CacheMisses	286
132	0	CacheHits	27
132	0	CacheMisses	48
132	1	CacheHits	692
132	1	CacheMisses	105
132	2	CacheHits	0
132	2	CacheMisses	135
132	3	CacheHits	671
132	3	CacheMisses	84
132	4	CacheHits	224
132	4	CacheMisses	97
132	5	CacheHits	76
132	5	CacheMisses	114
132	6	CacheHits	14
132	6	CacheMisses	78
132	7	CacheHits	46
132	7	CacheMisses	83
132	8	CacheHits	207
132	8	CacheMisses	304
132.5	0	CacheHits	42
132.5	0	CacheMisses	53
132.5	1	CacheHits	652
132.5	1	CacheMisses	58
132.5	2	CacheHits	0
132.5	2	CacheMisses	80
132.5	3	CacheHits	698
132.5	3	CacheMisses	81
132.5	4	CacheHits	224
132.5	4	CacheMisses	108
132.5	5	CacheHits	85
132.5	5	CacheMisses	84
132.5	6	CacheHits	2
132.5	6	CacheMisses	73
132.5	7	CacheHits	38
132.5	7	CacheMisses	79
132.5	8	CacheHits	176
132.5	8	CacheMisses	253
133	0	CacheHits	35
133	0	CacheMisses	35
133	1	CacheHits	689
133	1	CacheMisses	86
133	2	CacheHits	3
133	2	CacheMisses	113
133	3	CacheHits	691
133	3	CacheMisses	68
133	4	CacheHits	255
133	4	CacheMisses	78
133	5	CacheHits	60
133	5	CacheMisses	92
133	6	CacheHits	18
133	6	CacheMisses	88
133	7	CacheHits	40
133	7	CacheMisses	72
133	8	CacheHits	202
133	8	CacheMisses	284
133.5	0	CacheHits	29
133.5	0	CacheMisses	43
133.5	1	CacheHits	674
133.5	1	CacheMisses	75
133.5	2	CacheHits	3
133.5	2	CacheMisses	98
133.5	3	CacheHits	700
133.5	3	CacheMisses	88
133.5	4	CacheHits	218
133.5	4	CacheMisses	94
133.5	5	CacheHits	69
133.5	5	CacheMisses	102
133.5	6	CacheHits	5
133.5	6	CacheMisses	84
133.5	7	CacheHits	50
133.5	7	CacheMisses	79
133.5	8	CacheHits	237
133.5	8	CacheMisses	301
134	0	CacheHits	31
134	0	CacheMisses	39
134	1	CacheHits	682
134	1	CacheMisses	67
134	2	CacheHits	3
134	2	CacheMisses	110
134	3	CacheHits	680
134	3	CacheMisses	66
134	4	CacheHits	243
134	4	CacheMisses	86
134	5	CacheHits	74
134	5	CacheMisses	94
134	6	CacheHits	6
134	6	CacheMisses	67
134	7	CacheHits	41
134	7	CacheMisses	77
134	8	CacheHits	215
134	8	CacheMisses	257
134.5	0	CacheHits	27
134.5	0	CacheMisses	37
134.5	1	CacheHits	664
134.5	1	CacheMisses	71
134.5	2	CacheHits	3
134.5	2	CacheMisses	121
134.5	3	CacheHits	702
134.5	3	CacheMisses	89
134.5	4	CacheHits	279
134.5	4	CacheMisses	112
134.5	5	CacheHits	81
134.5	5	CacheMisses	123
134.5	6	CacheHits	4
134.5	6	CacheMisses	73
134.5	7	CacheHits	35
134.5	7	CacheMisses	78
134.5	8	CacheHits	215
134.5	8	CacheMisses	288
135	0	CacheHits	34
135	0	CacheMisses	42
135	1	CacheHits	669
135	1	CacheMisses	62
135	2	CacheHits	2
135	2	CacheMisses	99
135	3	CacheHits	722
135	3	CacheMisses	75
135	4	CacheHits	208
135	4	CacheMisses	95
135	5	CacheHits	73
135	5	CacheMisses	107
135	6	CacheHits	1
135	6	CacheMisses	74
135	7	CacheHits	47
135	7	CacheMisses	65
135	8	CacheHits	199
135	8	CacheMisses	306
135.5	0	CacheHits	32
135.5	0	CacheMisses	53
135.5	1	CacheHits	670
135.5	1	CacheMisses	89
135.5	2	CacheHits	1
135.5	2	CacheMisses	131
135.5	3	CacheHits	644
135.5	3	CacheMisses	83
135.5	4	CacheHits	220
135.5	4	CacheMisses	108
135.5	5	CacheHits	71
135.5	5	CacheMisses	114
135.5	6	CacheHits	19
135.5	6	CacheMisses	80
135.5	7	CacheHits	40
135.5	7	CacheMisses	89
135.5	8	CacheHits	192
135.5	8	CacheMisses	334
136	0	CacheHits	36
136	0	CacheMisses	28
136	1	CacheHits	670
136	1	CacheMisses	67
136	2	CacheHits	4
136	2	CacheMisses	111
136	3	CacheHits	725
136	3	CacheMisses	52
136	4	CacheHits	233
136	4	CacheMisses	92
136	5	CacheHits	67
136	5	CacheMisses	106
136	6	CacheHits	6
136	6	CacheMisses	80
136	7	CacheHits	49
136	7	CacheMisses	80
136	8	CacheHits	222
136	8	CacheMisses	293
136.5	0	CacheHits	33
136.5	0	CacheMisses	39
136.5	1	CacheHits	682
136.5	1	CacheMisses	83
136.5	2	CacheHits	1
136.5	2	CacheMisses	118
136.5	3	CacheHits	673
136.5	3	CacheMisses	74
136.5	4	CacheHits	222
136.5	4	CacheMisses	100
136.5	5	CacheHits	73
136.5	5	CacheMisses	99
136.5	6	CacheHits	7
136.5	6	CacheMisses	77
136.5	7	CacheHits	35
136.5	7	CacheMisses	68
136.5	8	CacheHits	207
136.5	8	CacheMisses	288
137	0	CacheHits	53
137	0	CacheMisses	49
137	1	CacheHits	675
137	1	CacheMisses	62
137	2	CacheHits	3
137	2	CacheMisses	95
137	3	CacheHits	680
137	3	CacheMisses	80
137	4	CacheHits	230
137	4	CacheMisses	111
137	5	CacheHits	88
137	5	CacheMisses	95
137	6	CacheHits	4
137	6	CacheMisses	57
137	7	CacheHits	35
137	7	CacheMisses	57
137	8	CacheHits	192
137	8	CacheMisses	276
137.5	0	CacheHits	31
137.5	0	CacheMisses	40
137.5	1	CacheHits	693
137.5	1	CacheMisses	86
137.5	2	CacheHits	2
137.5	2	CacheMisses	110
137.5	3	CacheHits	707
137.5	3	CacheMisses	72
137.5	4	CacheHits	212
137.5	4	CacheMisses	104
137.5	5	CacheHits	63
137.5	5	CacheMisses	111
137.5	6	CacheHits	9
137.5	6	CacheMisses	70
137.5	7	CacheHits	41
137.5	7	CacheMisses	80
137.5	8	CacheHits	207
137.5	8	CacheMisses	322
138	0	CacheHits	30
138	0	CacheMisses	35
138	1	CacheHits	679
138	1	CacheMisses	52
138	2	CacheHits	1
138	2	CacheMisses	94
138	3	CacheHits	699
138	3	CacheMisses	67
138	4	CacheHits	210
138	4	CacheMisses	99
138	5	CacheHits	80
138	5	CacheMisses	92
138	6	CacheHits	14
138	6	CacheMisses	82
138	7	CacheHits	39
138	7	CacheMisses	71
138	8	CacheHits	194
138	8	CacheMisses	237
138.5	0	CacheHits	44
138.5	0	CacheMisses	54
138.5	1	CacheHits	651
138.5	1	CacheMisses	82
138.5	2	CacheHits	3
138.5	2	CacheMisses	111
138.5	3	CacheHits	685
138.5	3	CacheMisses	67
138.5	4	CacheHits	210
138.5	4	CacheMisses	85
138.5	5	CacheHits	74
138.5	5	CacheMisses	96
138.5	6	CacheHits	4
138.5	6	CacheMisses	84
138.5	7	CacheHits	40
138.5	7	CacheMisses	74
138.5	8	CacheHits	243
138.5	8	CacheMisses	237
139	0	CacheHits	29
139	0	CacheMisses	29
139	1	CacheHits	685
139	1	CacheMisses	61
139	2	CacheHits	1
139	2	CacheMisses	81
139	3	CacheHits	702
139	3	CacheMisses	74
139	4	CacheHits	210
139	4	CacheMisses	101
139	5	CacheHits	77
139	5	CacheMisses	85
139	6	CacheHits	7
139	6	CacheMisses	76
139	7	CacheHits	41
139	7	CacheMisses	77
139	8	CacheHits	230
139	8	CacheMisses	257
139.5	0	CacheHits	32
139.5	0	CacheMisses	33
139.5	1	CacheHits	673
139.5	1	CacheMisses	74
139.5	2	CacheHits	1
139.5	2	CacheMisses	101
139.5	3	CacheHits	703
139.5	3	CacheMisses	65
139.5	4	CacheHits	244
139.5	4	CacheMisses	92
139.5	5	CacheHits	75
139.5	5	CacheMisses	95
139.5	6	CacheHits	8
139.5	6	CacheMisses	87
139.5	7	CacheHits	33
139.5	7	CacheMisses	80
139.5	8	CacheHits	250
139.5	8	CacheMisses	254
140	0	CacheHits	31
140	0	CacheMisses	47
140	1	CacheHits	676
140	1	CacheMisses	88
140	2	CacheHits	0
140	2	CacheMisses	114
140	3	CacheHits	654
140	3	CacheMisses	71
140	4	CacheHits	226
140	4	CacheMisses	96
140	5	CacheHits	73
140	5	CacheMisses	102
140	6	CacheHits	5
140	6	CacheMisses	79
140	7	CacheHits	43
140	7	CacheMisses	61
140	8	CacheHits	178
140	8	CacheMisses	283
140.5	0	CacheHits	30
140.5	0	CacheMisses	43
140.5	1	CacheHits	684
140.5	1	CacheMisses	75
140.5	2	CacheHits	2
140.5	2	CacheMisses	137
140.5	3	CacheHits	711
140.5	3	CacheMisses	59
140.5	4	CacheHits	224
140.5	4	CacheMisses	89
140.5	5	CacheHits	76
140.5	5	CacheMisses	110
140.5	6	CacheHits	12
140.5	6	CacheMisses	86
140.5	7	CacheHits	39
140.5	7	CacheMisses	78
140.5	8	CacheHits	201
140.5	8	CacheMisses	315
141	0	CacheHits	31
141	0	CacheMisses	37
141	1	CacheHits	677
141	1	CacheMisses	62
141	2	CacheHits	1
141	2	CacheMisses	103
141	3	CacheHits	700
141	3	CacheMisses	77
141	4	CacheHits	218
141	4	CacheMisses	125
141	5	CacheHits	72
141	5	CacheMisses	117
141	6	CacheHits	9
141	6	CacheMisses	98
141	7	CacheHits	38
141	7	CacheMisses	84
141	8	CacheHits	190
141	8	CacheMisses	311
141.5	0	CacheHits	46
141.5	0	CacheMisses	68
141.5	1	CacheHits	653
141.5	1	CacheMisses	106
141.5	2	CacheHits	6
141.5	2	CacheMisses	139
141.5	3	CacheHits	662
141.5	3	CacheMisses	61
141.5	4	CacheHits	233
141.5	4	CacheMisses	94
141.5	5	CacheHits	76
141.5	5	CacheMisses	108
141.5	6	CacheHits	4
141.5	6	CacheMisses	96
141.5	7	CacheHits	40
141.5	7	CacheMisses	74
141.5	8	CacheHits	186
141.5	8	CacheMisses	282
142	0	CacheHits	22
142	0	CacheMisses	37
142	1	CacheHits	670
142	1	CacheMisses	65
142	2	CacheHits	3
142	2	CacheMisses	92
142	3	CacheHits	731
142	3	CacheMisses	80
142	4	CacheHits	236
142	4	CacheMisses	113
142	5	CacheHits	67
142	5	CacheMisses	104
142	6	CacheHits	7
142	6	CacheMisses	67
142	7	CacheHits	35
142	7	CacheMisses	68
142	8	CacheHits	188
142	8	CacheMisses	302
142.5	0	CacheHits	28
142.5	0	CacheMisses	33
142.5	1	CacheHits	689
142.5	1	CacheMisses	55
142.5	2	CacheHits	3
142.5	2	CacheMisses	90
142.5	3	CacheHits	670
142.5	3	CacheMisses	95
142.5	4	CacheHits	234
142.5	4	CacheMisses	113
142.5	5	CacheHits	90
142.5	5	CacheMisses	94
142.5	6	CacheHits	2
142.5	6	CacheMisses	91
142.5	7	CacheHits	41
142.5	7	CacheMisses	81
142.5	8	CacheHits	229
142.5	8	CacheMisses	238
143	0	CacheHits	37
143	0	CacheMisses	57
143	1	CacheHits	645
143	1	CacheMisses	72
143	2	CacheHits	4
143	2	CacheMisses	107
143	3	CacheHits	667
143	3	CacheMisses	72
143	4	CacheHits	262
143	4	CacheMisses	94
143	5	CacheHits	63
143	5	CacheMisses	89
143	6	CacheHits	8
143	6	CacheMisses	81
143	7	CacheHits	34
143	7	CacheMisses	68
143	8	CacheHits	203
143	8	CacheMisses	256
143.5	0	CacheHits	31
143.5	0	CacheMisses	29
143.5	1	CacheHits	685
143.5	1	CacheMisses	63
143.5	2	CacheHits	3
143.5	2	CacheMisses	95
143.5	3	CacheHits	680
143.5	3	CacheMisses	66
143.5	4	CacheHits	239
143.5	4	CacheMisses	85
143.5	5	CacheHits	75
143.5	5	CacheMisses	95
143.5	6	CacheHits	14
143.5	6	CacheMisses	65
143.5	7	CacheHits	31
143.5	7	CacheMisses	70
143.5	8	CacheHits	234
143.5	8	CacheMisses	282
144	0	CacheHits	40
144	0	CacheMisses	45
144	1	CacheHits	669
144	1	CacheMisses	77
144	2	CacheHits	2
144	2	CacheMisses	114
144	3	CacheHits	710
